suite,problem,maximize,objective,feasible,proven,elapsedMs,budgetMs,format,structure,numGlobal,numLinear,boolHeavy
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/bsg/normalized-bsg_50_25_5,false,-6.0,true,false,20407,20000,opb,pseudo-boolean,0,152,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_1000_25_1,false,89.0,true,false,20363,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_1000_25_2,false,94.0,true,false,20357,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_1000_25_3,false,89.0,true,false,20332,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_1000_25_4,false,88.0,true,false,20345,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_1000_25_5,false,87.0,true,false,20334,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_1000_60_1,false,47.0,true,false,20325,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_1000_60_2,false,43.0,true,false,20349,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_1000_60_3,false,46.0,true,false,20363,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_1000_60_4,false,44.0,true,false,20340,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_1000_60_5,false,46.0,true,false,20337,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_100_10_1,false,13.0,true,false,20398,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_100_10_2,false,12.0,true,false,20335,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_100_10_3,false,12.0,true,false,20340,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_100_10_4,false,13.0,true,false,20358,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_100_10_5,false,12.0,true,false,20343,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_100_25_1,false,5.0,true,true,10078,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_100_25_2,false,5.0,true,true,6992,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_100_25_3,false,5.0,true,true,6575,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_100_25_4,false,5.0,true,true,12825,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_100_25_5,false,6.0,true,false,20333,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_10_4_1,false,2.0,true,true,347,20000,opb,pseudo-boolean,0,11,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_10_4_2,false,2.0,true,true,339,20000,opb,pseudo-boolean,0,11,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_10_4_3,false,2.0,true,true,335,20000,opb,pseudo-boolean,0,11,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_10_4_4,false,2.0,true,true,347,20000,opb,pseudo-boolean,0,11,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_10_4_5,false,2.0,true,true,351,20000,opb,pseudo-boolean,0,11,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_200_10_1,false,30.0,true,false,20331,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_200_10_2,false,27.0,true,false,20345,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_200_10_3,false,29.0,true,false,20348,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_200_10_4,false,33.0,true,false,20411,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_200_10_5,false,30.0,true,false,20371,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_200_25_1,false,15.0,true,false,20409,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_200_25_2,false,14.0,true,false,20407,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_200_25_3,false,14.0,true,false,20377,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_200_25_4,false,15.0,true,false,20372,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_200_25_5,false,14.0,true,false,20357,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_10_1,false,80.0,true,false,20437,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_10_2,false,82.0,true,false,20337,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_10_3,false,78.0,true,false,20374,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_10_4,false,80.0,true,false,20359,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_10_5,false,78.0,true,false,20388,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_25_1,false,40.0,true,false,20556,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_25_2,false,40.0,true,false,20583,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_25_3,false,41.0,true,false,20558,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_25_4,false,41.0,true,false,20614,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_25_5,false,42.0,true,false,20398,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_60_1,false,21.0,true,false,20404,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_60_2,false,22.0,true,false,20371,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_60_3,false,20.0,true,false,20399,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_60_4,false,20.0,true,false,20494,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_500_60_5,false,20.0,true,false,20558,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_50_10_1,false,5.0,true,true,1016,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_50_10_2,false,5.0,true,true,864,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_50_10_3,false,6.0,true,true,2479,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_50_10_4,false,6.0,true,true,2101,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_50_10_5,false,6.0,true,true,2151,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_50_25_1,false,3.0,true,true,571,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_50_25_2,false,2.0,true,true,481,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_50_25_3,false,2.0,true,true,495,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_50_25_4,false,2.0,true,true,494,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mds/normalized-mds_50_25_5,false,3.0,true,true,460,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_1000_25_1,false,-81.0,true,false,20346,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_1000_25_2,false,-78.0,true,false,20347,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_1000_25_3,false,-74.0,true,false,20354,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_1000_25_4,false,-83.0,true,false,20383,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_1000_25_5,false,-73.0,true,false,20355,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_1000_60_1,false,-40.0,true,false,20374,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_1000_60_2,false,-42.0,true,false,20361,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_1000_60_3,false,-43.0,true,false,20353,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_1000_60_4,false,-42.0,true,false,20352,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_1000_60_5,false,-42.0,true,false,20346,20000,opb,pseudo-boolean,0,1001,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_100_10_1,false,-26.0,true,false,20328,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_100_10_2,false,-25.0,true,false,20341,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_100_10_3,false,-25.0,true,false,20345,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_100_10_4,false,-25.0,true,false,20366,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_100_10_5,false,-25.0,true,false,20350,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_100_25_1,false,-15.0,true,true,1212,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_100_25_2,false,-15.0,true,true,1107,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_100_25_3,false,-14.0,true,true,1295,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_100_25_4,false,-15.0,true,true,1159,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_100_25_5,false,-13.0,true,true,1584,20000,opb,pseudo-boolean,0,101,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_10_4_1,false,-3.0,true,true,349,20000,opb,pseudo-boolean,0,11,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_10_4_2,false,-3.0,true,true,348,20000,opb,pseudo-boolean,0,11,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_10_4_3,false,-3.0,true,true,335,20000,opb,pseudo-boolean,0,11,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_10_4_4,false,-3.0,true,true,346,20000,opb,pseudo-boolean,0,11,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_10_4_5,false,-4.0,true,true,344,20000,opb,pseudo-boolean,0,11,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_200_10_1,false,-43.0,true,false,20348,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_200_10_2,false,-42.0,true,false,20360,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_200_10_3,false,-41.0,true,false,20352,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_200_10_4,false,-43.0,true,false,20441,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_200_10_5,false,-42.0,true,false,20427,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_200_25_1,false,-26.0,true,false,20408,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_200_25_2,false,-26.0,true,false,20417,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_200_25_3,false,-27.0,true,false,20392,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_200_25_4,false,-27.0,true,false,20413,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_200_25_5,false,-25.0,true,false,20381,20000,opb,pseudo-boolean,0,201,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_10_1,false,-90.0,true,false,20427,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_10_2,false,-88.0,true,false,20355,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_10_3,false,-90.0,true,false,20359,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_10_4,false,-83.0,true,false,20336,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_10_5,false,-80.0,true,false,20545,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_25_1,false,-47.0,true,false,20499,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_25_2,false,-45.0,true,false,20694,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_25_3,false,-44.0,true,false,20559,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_25_4,false,-47.0,true,false,20469,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_25_5,false,-47.0,true,false,20378,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_60_1,false,-27.0,true,false,20415,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_60_2,false,-26.0,true,false,20400,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_60_3,false,-30.0,true,false,20416,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_60_4,false,-26.0,true,false,20426,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_500_60_5,false,-24.0,true,false,20565,20000,opb,pseudo-boolean,0,501,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_50_10_1,false,-12.0,true,true,720,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_50_10_2,false,-12.0,true,true,456,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_50_10_3,false,-13.0,true,true,480,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_50_10_4,false,-12.0,true,true,443,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_50_10_5,false,-13.0,true,true,566,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_50_25_1,false,-6.0,true,true,512,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_50_25_2,false,-6.0,true,true,471,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_50_25_3,false,-6.0,true,true,580,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_50_25_4,false,-6.0,true,true,505,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/manquinho/mis/normalized-mis_50_25_5,false,-6.0,true,true,473,20000,opb,pseudo-boolean,0,51,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=11-P1=2-P2=23-B,false,2.0,true,true,370,20000,opb,pseudo-boolean,0,6,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=11-P1=31-P2=17-B,false,3.0,true,true,355,20000,opb,pseudo-boolean,0,6,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=13-P1=13-B,false,3.0,true,true,349,20000,opb,pseudo-boolean,0,4,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=17-P1=13-P2=11-P3=19-P4=11-P5=23-B,false,3.0,true,true,373,20000,opb,pseudo-boolean,0,12,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=17-P1=13-P2=29-P3=11-B,false,3.0,true,true,351,20000,opb,pseudo-boolean,0,8,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=17-P1=13-P2=29-P3=37-P4=23-B,false,3.0,true,true,339,20000,opb,pseudo-boolean,0,10,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=17-P1=17-P2=13-P3=17-P4=29-B,false,3.0,true,true,348,20000,opb,pseudo-boolean,0,10,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=17-P1=5-B,false,3.0,true,true,347,20000,opb,pseudo-boolean,0,4,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=17-P1=7-P2=11-P3=17-P4=11-B,false,3.0,true,true,359,20000,opb,pseudo-boolean,0,10,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=19-P1=23-P2=23-P3=23-B,false,3.0,true,true,344,20000,opb,pseudo-boolean,0,8,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=19-P1=5-P2=7-P3=19-P4=29-P5=29-B,false,3.0,true,true,377,20000,opb,pseudo-boolean,0,12,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=2-P1=13-P2=23-P3=29-P4=29-P5=11-B,false,2.0,true,true,357,20000,opb,pseudo-boolean,0,12,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=2-P1=23-P2=17-B,false,2.0,true,true,354,20000,opb,pseudo-boolean,0,6,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=2-P1=23-P2=29-P3=19-B,false,2.0,true,true,347,20000,opb,pseudo-boolean,0,8,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=23-P1=11-B,false,3.0,true,true,347,20000,opb,pseudo-boolean,0,4,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=23-P1=11-P2=19-B,false,3.0,true,true,371,20000,opb,pseudo-boolean,0,6,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=23-P1=29-P2=23-P3=19-P4=2-P5=23-B,false,2.0,true,true,357,20000,opb,pseudo-boolean,0,12,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=23-P1=29-P2=31-P3=29-B,false,3.0,true,true,339,20000,opb,pseudo-boolean,0,8,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=29-P1=11-P2=11-P3=17-P4=29-P5=23-B,false,3.0,true,true,352,20000,opb,pseudo-boolean,0,12,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=29-P1=13-P2=19-B,false,3.0,true,true,333,20000,opb,pseudo-boolean,0,6,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=29-P1=17-P2=2-P3=19-P4=13-B,false,2.0,true,true,361,20000,opb,pseudo-boolean,0,10,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=29-P1=23-B,false,3.0,true,true,332,20000,opb,pseudo-boolean,0,4,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=3-P1=37-B,false,3.0,true,true,373,20000,opb,pseudo-boolean,0,4,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=3-P1=7-P2=31-P3=29-B,false,3.0,true,true,345,20000,opb,pseudo-boolean,0,8,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=5-P0=31-P1=23-P2=2-P3=17-P4=17-B,false,2.0,true,true,369,20000,opb,pseudo-boolean,0,10,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=6-P0=11-P1=37-P2=37-P3=29-B,false,3.0,true,true,420,20000,opb,pseudo-boolean,0,8,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=6-P0=13-P1=23-P2=59-P3=41-P4=53-B,false,3.0,true,true,451,20000,opb,pseudo-boolean,0,10,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=6-P0=19-P1=53-P2=37-B,false,3.0,true,true,353,20000,opb,pseudo-boolean,0,6,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=6-P0=2-P1=31-P2=13-P3=31-P4=31-B,false,2.0,true,true,401,20000,opb,pseudo-boolean,0,10,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=6-P0=31-P1=31-P2=37-P3=37-B,false,3.0,true,true,629,20000,opb,pseudo-boolean,0,8,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=6-P0=31-P1=53-P2=29-P3=29-P4=31-P5=19-B,false,3.0,true,true,701,20000,opb,pseudo-boolean,0,12,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=6-P0=37-P1=23-P2=5-B,false,3.0,true,true,439,20000,opb,pseudo-boolean,0,6,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=6-P0=37-P1=59-P2=17-P3=29-P4=2-P5=29-B,false,2.0,true,true,466,20000,opb,pseudo-boolean,0,12,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=6-P0=41-P1=19-B,false,3.0,true,true,368,20000,opb,pseudo-boolean,0,4,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=6-P0=41-P1=53-P2=59-B,false,3.0,true,true,457,20000,opb,pseudo-boolean,0,6,true
pb07-other,OPT-SMALLINT-NLC/submittedPB07/roussel/factor-mod-B/factor-mod-size=6-P0=47-P1=17-P2=17-P3=31-B,false,3.0,true,true,470,20000,opb,pseudo-boolean,0,8,true
